Date,PX_Last,Bank's Rate,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
25/1/2012,2.035,0.25,0.03082965,0.003639513,0.003802997,-0.003814362,0.011093388,0.957011796,2.57218942,0.657746502,1.283006277,3.861372563,3.910609047,0.033977187,0.000880264,0.03225187,0.035702505,38.59886136
26/1/2012,1.957,0.25,0.035611741,0.003283471,0.00379839,-0.004161374,0.010728317,0.864437576,2.473646662,0.788420374,0.928342729,4.018950595,3.137471765,0.03401434,0.000881221,0.032287146,0.035741534,38.59908629
27/1/2012,1.945,0.25,0.03551324,0.003332489,0.003782348,-0.004080914,0.010745891,0.881063431,2.435662402,0.798732732,0.870146248,4.001178557,3.049408526,0.033956117,0.000879693,0.032231919,0.035680315,38.59997833
30/1/2012,1.877,0.25,0.041667558,0.002982366,0.003776657,-0.004419883,0.010384614,0.789683947,2.324282018,0.983235164,0.397141097,4.25142294,2.363912626,0.033990212,0.00088057,0.032264295,0.035716129,38.60024487
31/1/2012,1.88,0.25,0.040650238,0.003054075,0.003765989,-0.004327264,0.010435414,0.810962129,2.325773419,0.955197834,0.453585664,4.197961174,2.43486044,0.033984828,0.000880417,0.03225921,0.035710445,38.60082247
1/2/2012,1.925,0.25,0.039499509,0.002996219,0.003735202,-0.004324776,0.010317214,0.802157341,2.41397241,0.891959219,0.665732341,4.162212478,2.706370829,0.033804833,0.000875716,0.03208843,0.035521236,38.60251091
2/2/2012,1.946,0.25,0.038005477,0.003063068,0.00372573,-0.004239362,0.010365499,0.822139145,2.453248313,0.841098957,0.804694356,4.101802269,2.916717814,0.03379887,0.00087555,0.032082792,0.035514948,38.60301567
3/2/2012,2.011,0.25,0.032727125,0.003470334,0.003721425,-0.003823658,0.010764326,0.93252847,2.519454893,0.702193036,1.143156542,3.895753245,3.58798046,0.033831626,0.000876393,0.032113896,0.035549357,38.60325457
6/2/2012,1.978,0.25,0.033508836,0.003461615,0.00370178,-0.003793874,0.010717104,0.935121737,2.451092712,0.739849685,1.00098733,3.901198094,3.312960406,0.03372321,0.000873561,0.032011032,0.035435389,38.60431551
7/2/2012,2.048,0.25,0.029809023,0.003785583,0.003700944,-0.003468267,0.011039434,1.022869597,2.526882454,0.635713402,1.280884185,3.772880723,3.974876799,0.033772467,0.000874835,0.03205779,0.035487144,38.60437663
8/2/2012,2.077,0.25,0.028547037,0.003918833,0.003696716,-0.00332673,0.011164396,1.060084981,2.550317524,0.602348655,1.369714161,3.730920887,4.233955706,0.033782051,0.000875078,0.032066897,0.035497204,38.60460452
9/2/2012,2.11,0.25,0.027895145,0.003948575,0.00368976,-0.003283355,0.011180505,1.070144005,2.587380262,0.580993814,1.448632386,3.726128138,4.453369722,0.033763279,0.000874584,0.032049095,0.035477463,38.60497591
10/2/2012,2.038,0.25,0.031519139,0.003565705,0.003687056,-0.003660925,0.010792335,0.967087279,2.539856952,0.664683955,1.2370764,3.842637504,3.821149784,0.033790491,0.000875286,0.032074931,0.035506051,38.60509936
13/2/2012,2.013,0.25,0.033265411,0.003400191,0.003680125,-0.003812854,0.010613235,0.923933558,2.523081196,0.704457022,1.142345432,3.903816959,3.581597055,0.033786537,0.000875175,0.032071194,0.035501881,38.6054446
14/2/2012,1.994,0.25,0.034664414,0.003285297,0.003672647,-0.00391309,0.010483685,0.894531324,2.506010848,0.736804068,1.061874875,3.950146821,3.401190298,0.033787086,0.000875181,0.032071732,0.035502441,38.60584148
15/2/2012,1.952,0.25,0.036666278,0.003198907,0.003653828,-0.003962595,0.010360409,0.875494681,2.418807646,0.807647956,0.835817652,4.001797641,2.994878681,0.033687196,0.000872571,0.031976957,0.035397434,38.60683698
16/2/2012,1.966,0.25,0.034673557,0.003372134,0.003644018,-0.003770141,0.010514409,0.925388983,2.422392799,0.761365633,0.930116158,3.914669441,3.181641899,0.033659207,0.000871834,0.031950412,0.035368003,38.60734476
17/2/2012,2.015,0.25,0.031589814,0.00362843,0.00364085,-0.003507635,0.010764496,0.996588946,2.475011608,0.676661186,1.148755683,3.801267533,3.657682247,0.033686164,0.000872528,0.031976008,0.035396319,38.60753301
20/2/2012,2.059,0.25,0.02917798,0.003877004,0.003637591,-0.003252674,0.011006683,1.065816419,2.510346056,0.615116275,1.304718157,3.715973955,4.081091913,0.03370331,0.000872968,0.031992292,0.035414328,38.60771112
21/2/2012,2.066,0.25,0.029025829,0.003887951,0.003633241,-0.003233201,0.011009103,1.070105385,2.516414684,0.609477082,1.321839604,3.710989765,4.128809365,0.033703406,0.000872966,0.031992393,0.035414418,38.60794215
22/2/2012,2.017,0.25,0.030297616,0.003804739,0.003626568,-0.003303334,0.010912813,1.049129405,2.461367927,0.647898362,1.191487139,3.731248716,3.799003167,0.033688754,0.000872578,0.031978501,0.035399007,38.60829213
23/2/2012,1.979,0.25,0.032431677,0.003613511,0.003622739,-0.003487058,0.01071408,0.997452647,2.422793418,0.702518257,1.045857633,3.799729202,3.448726624,0.033700595,0.000872881,0.031989749,0.035411442,38.60846593
24/2/2012,1.985,0.25,0.032034665,0.003651443,0.003617357,-0.003438576,0.010741462,1.009423136,2.427423571,0.690851047,1.07335552,3.781491623,3.513671409,0.033701184,0.00087289,0.03199032,0.035412049,38.60874864
27/2/2012,1.919,0.25,0.037395701,0.003233364,0.003613916,-0.003849911,0.010316639,0.894698129,2.351995292,0.829541496,0.726093961,3.977896624,2.835295528,0.03372767,0.000873573,0.032015468,0.035439872,38.60888845
28/2/2012,1.889,0.25,0.041524985,0.002961414,0.003604297,-0.004103007,0.010025836,0.821634379,2.31054425,0.935031367,0.477882771,4.143205729,2.471087423,0.033712538,0.00087317,0.032001126,0.03542395,38.60938433
29/2/2012,1.922,0.25,0.037828842,0.00318962,0.003597327,-0.00386114,0.010240381,0.886664105,2.356101919,0.832235205,0.724920917,3.98728292,2.831052934,0.033721591,0.000873395,0.032009736,0.035433446,38.60976796
1/3/2012,1.961,0.25,0.0332611,0.003564284,0.00358661,-0.003465472,0.01059404,0.993775054,2.391592201,0.720024077,0.980345011,3.802839391,3.321544763,0.033676582,0.000872217,0.031967037,0.035386127,38.61033333
2/3/2012,1.922,0.25,0.038502808,0.003118666,0.003571493,-0.003881462,0.010118793,0.87321048,2.349833709,0.847706066,0.68832982,4.011337597,2.771991146,0.033595349,0.000870096,0.031889962,0.035300737,38.61109279
5/3/2012,1.943,0.25,0.03718275,0.003188779,0.003565628,-0.003799852,0.010177411,0.894310585,2.38011605,0.806399278,0.799573466,3.960658635,2.951535445,0.033597893,0.000870155,0.031892388,0.035303397,38.61137818
6/3/2012,1.893,0.25,0.040200463,0.003051732,0.003556203,-0.003918426,0.01002189,0.858143227,2.298428316,0.899280611,0.535838317,4.061018314,2.555852185,0.033584135,0.000869788,0.031879351,0.035288919,38.61187022
7/3/2012,1.884,0.25,0.039748778,0.003108938,0.003546929,-0.003843043,0.010060918,0.876515309,2.278862502,0.894299585,0.526035315,4.03168969,2.548209279,0.033562704,0.000869222,0.031859029,0.03526638,38.61235075
8/3/2012,1.901,0.25,0.039434212,0.003094519,0.003539335,-0.003842578,0.010031616,0.874322119,2.305802534,0.875239938,0.590332255,4.021272813,2.634480482,0.033548586,0.000868848,0.031845644,0.035251529,38.61271129
9/3/2012,1.898,0.25,0.040387922,0.003024806,0.003530989,-0.003895932,0.009945544,0.856645638,2.302438951,0.894550949,0.54911909,4.055758811,2.573848871,0.033542744,0.000868687,0.031840118,0.03524537,38.61316411
12/3/2012,1.856,0.25,0.045038232,0.002800865,0.003523766,-0.004105716,0.009707445,0.794849841,2.231843699,1.022613852,0.227520549,4.236166848,2.182489211,0.033558196,0.000869078,0.031854802,0.035261589,38.61354358
13/3/2012,1.928,0.25,0.037801008,0.003185153,0.003525127,-0.003724095,0.010094402,0.903557029,2.346663844,0.815569451,0.74814772,3.945179967,2.877331711,0.033618031,0.00087063,0.031911596,0.035324467,38.61344733
14/3/2012,2.057,0.25,0.029656402,0.003884898,0.003537294,-0.003048199,0.010817995,1.098268124,2.4755181,0.605869843,1.288013208,3.663022992,4.085890937,0.0337763,0.000874742,0.032061806,0.035490795,38.61286633
15/3/2012,2.084,0.25,0.028732954,0.003978725,0.003534976,-0.002949829,0.010907279,1.125530796,2.495992785,0.582159578,1.354960012,3.637025559,4.287471818,0.033784209,0.000874944,0.032069318,0.0354991,38.61298356
16/3/2012,2.155,0.25,0.025944479,0.004348704,0.003535535,-0.002580945,0.011278354,1.229998852,2.533114339,0.519203334,1.515475804,3.550752874,4.878848366,0.03381114,0.000875642,0.032094882,0.035527398,38.61297603
19/3/2012,2.141,0.25,0.026785731,0.004214291,0.003532602,-0.002709609,0.011138191,1.192970667,2.53010119,0.535869159,1.479797639,3.580404741,4.721490589,0.033799707,0.000875343,0.032084036,0.035515379,38.61311544
20/3/2012,2.136,0.25,0.026638695,0.004250522,0.003530219,-0.002668707,0.011169752,1.204039298,2.521674365,0.533350304,1.47630777,3.56704096,4.727988992,0.033794975,0.000875217,0.032079549,0.035510401,38.61323155
21/3/2012,2.069,0.25,0.026711686,0.004323225,0.00351683,-0.002569761,0.011216212,1.229296088,2.456618929,0.545703842,1.387039398,3.52619846,4.501743874,0.033686312,0.000872388,0.031976433,0.035396192,38.61392531
