Date,PX_Last,Bank's Rate,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
31/7/2015,0.608,-0.2,4,0,0.164874643,0.278176052,0.002823832,0.002240394,-0.00156734,0.007215004,1.260417533,0.210446846,0.158799128,-0.100799445,0.521693136,1.325239305,0.025714643,0.000665137,0.024410974,0.027018311,38.66065761
3/8/2015,0.599,-0.2,4,0,0.162224855,0.286134164,0.002718726,0.002240059,-0.00167179,0.007109243,1.213684857,0.212158111,0.164572595,-0.110404175,0.534720398,1.289146051,0.025693745,0.000664597,0.024391136,0.026996355,38.66066191
4/8/2015,0.603,-0.2,4,0,0.163401672,0.286281086,0.002685622,0.002241141,-0.001707015,0.00707826,1.198327868,0.214606593,0.166325162,-0.111390724,0.540603911,1.290283388,0.025690368,0.00066451,0.024387928,0.026992807,38.66062226
5/8/2015,0.713,-0.2,4,0,0.196319066,0.257031047,0.002711884,0.002255599,-0.00170909,0.007132858,1.202289928,0.239477977,0.165738302,-0.085369095,0.56432505,1.444916316,0.025839918,0.000668388,0.024529878,0.027149958,38.66007616
6/8/2015,0.681,-0.2,4,0,0.186630828,0.262703625,0.002738718,0.0022578,-0.001686571,0.007164007,1.213002749,0.232167623,0.163781598,-0.08884431,0.553179556,1.417544003,0.025848629,0.000668614,0.024538145,0.027159113,38.65999311
7/8/2015,0.624,-0.2,4,0,0.169602784,0.280536472,0.002657713,0.002262054,-0.001775913,0.007091339,1.174911313,0.224608225,0.168787252,-0.106214789,0.555431239,1.330717946,0.025881624,0.000669471,0.024569461,0.027193787,38.65981854
10/8/2015,0.662,-0.2,4,0,0.180922536,0.267196523,0.002731806,0.002264692,-0.001706991,0.007170603,1.206259261,0.229686417,0.164263033,-0.092269127,0.551641961,1.398284283,0.025896316,0.000669853,0.024583405,0.027209227,38.65972196
11/8/2015,0.59,-0.2,4,0,0.15958207,0.301202102,0.002413467,0.002255371,-0.002007059,0.006833993,1.070097753,0.228505156,0.184945768,-0.133988549,0.590998861,1.235525194,0.025776721,0.000666753,0.024469885,0.027083558,38.66006077
12/8/2015,0.557,-0.2,4,0,0.149951177,0.315486301,0.002388441,0.002257474,-0.002036208,0.006813091,1.058014867,0.220694518,0.186854805,-0.1455409,0.586929936,1.181101648,0.025791305,0.000667132,0.024483726,0.027098884,38.65997414
13/8/2015,0.591,-0.2,4,0,0.159875368,0.300360761,0.002411425,0.002259753,-0.002017692,0.006840541,1.06711859,0.229895164,0.185129867,-0.132959376,0.592749704,1.241804831,0.025807941,0.000667564,0.024499516,0.027116366,38.65989085
14/8/2015,0.615,-0.2,4,0,0.166940455,0.289012424,0.002492923,0.002260373,-0.001937408,0.006923253,1.102881188,0.231047267,0.178993449,-0.119779892,0.581874427,1.290814101,0.025804359,0.000667472,0.024496115,0.027112603,38.65986555
17/8/2015,0.591,-0.2,4,0,0.159875368,0.297599544,0.002476904,0.002261999,-0.001956615,0.006910423,1.095006456,0.225959544,0.179984859,-0.12681078,0.578729868,1.255436402,0.025811667,0.000667662,0.02450305,0.027120284,38.65979271
18/8/2015,0.609,-0.2,4,0,0.165169498,0.29135704,0.002470617,0.002263227,-0.001965308,0.006906543,1.091634614,0.231442492,0.180500371,-0.122338234,0.585223219,1.282227242,0.025814698,0.000667741,0.024505926,0.02712347,38.65974638
19/8/2015,0.603,-0.2,4,0,0.163401672,0.292465325,0.002491106,0.002264082,-0.001946495,0.006928706,1.100271939,0.228644372,0.178816116,-0.121835216,0.579123959,1.278656403,0.025813299,0.000667706,0.024504596,0.027122002,38.65970623
20/8/2015,0.538,-0.2,4,0,0.144447904,0.315392692,0.002543463,0.002266936,-0.001899731,0.006986658,1.12198291,0.207998959,0.17557013,-0.136118496,0.552116414,1.184705843,0.025834445,0.000668255,0.024524666,0.027144224,38.65958125
21/8/2015,0.548,-0.2,4,0,0.147340588,0.314630025,0.00246014,0.002265718,-0.001980668,0.006900948,1.085810067,0.215155613,0.180830105,-0.139271392,0.569582618,1.189821867,0.025809899,0.000667619,0.024501366,0.027118432,38.65963214
24/8/2015,0.532,-0.2,4,0,0.142716302,0.322028213,0.002454905,0.002266843,-0.001988107,0.006897916,1.082962152,0.210709857,0.181285819,-0.144610349,0.566030062,1.162307442,0.025812894,0.000667697,0.024504207,0.027121581,38.65957859
25/8/2015,0.695,-0.2,4,0,0.190857888,0.261201668,0.002674137,0.002299527,-0.001832936,0.007181211,1.162907395,0.245171182,0.169582131,-0.087209794,0.577552158,1.445737124,0.026172459,0.00067702,0.0248455,0.027499419,38.65832235
26/8/2015,0.652,-0.2,4,0,0.177931208,0.270367668,0.00268623,0.002302571,-0.001826809,0.007199268,1.166622121,0.236158096,0.168133147,-0.093382873,0.565699065,1.404589754,0.026192706,0.000677546,0.024864716,0.027520697,38.65819275
27/8/2015,0.699,-0.2,4,0,0.192068908,0.261863525,0.002615118,0.002303917,-0.001900559,0.007130795,1.135074988,0.250487229,0.174062219,-0.090674721,0.591649179,1.439067191,0.02619425,0.000677587,0.02486618,0.02752232,38.65814303
28/8/2015,0.675,-0.2,4,0,0.184824687,0.266487401,0.002630375,0.002305535,-0.001888473,0.007149223,1.14089602,0.244809631,0.172364043,-0.093023892,0.582643155,1.420305694,0.026199406,0.000677721,0.024871072,0.02752774,38.65807747
31/8/2015,0.726,-0.2,4,0,0.200281882,0.250998399,0.002792223,0.002304452,-0.001724503,0.007308949,1.21166469,0.24434157,0.162110956,-0.073395904,0.562079044,1.507248961,0.026172139,0.000677015,0.024845189,0.027499088,38.6581362
1/9/2015,0.771,-0.2,4,0,0.214121869,0.236897336,0.002986135,0.002300514,-0.001522873,0.007495142,1.298029423,0.240908215,0.150871346,-0.054799623,0.536616053,1.59677912,0.026109021,0.000675379,0.024785277,0.027432765,38.65830004
2/9/2015,0.76,-0.2,4,0,0.210721031,0.238262355,0.002989353,0.002302408,-0.001523367,0.007502073,1.298359414,0.239292069,0.150541617,-0.0557695,0.534353638,1.589540981,0.026110218,0.000675411,0.024786411,0.027434024,38.65823918
3/9/2015,0.706,-0.2,4,0,0.194191729,0.248801756,0.002940373,0.002306709,-0.001580777,0.007461524,1.274704661,0.233490636,0.152788954,-0.065975713,0.532956985,1.528190554,0.026139223,0.000676165,0.02481394,0.027464507,38.65806377
4/9/2015,0.632,-0.2,4,0,0.171975265,0.262729637,0.0029715,0.002313806,-0.001563561,0.00750656,1.284247351,0.219821235,0.151113412,-0.076361052,0.516003521,1.454677201,0.026200356,0.000677751,0.024871964,0.027528748,38.65777772
7/9/2015,0.634,-0.2,4,0,0.172569265,0.266218789,0.002872138,0.002313468,-0.00166226,0.007406536,1.241485682,0.224066795,0.156155694,-0.081998364,0.530131955,1.434893535,0.026178258,0.00067718,0.024850986,0.02750553,38.65778093
8/9/2015,0.64,-0.2,4,0,0.174353387,0.264879138,0.002866284,0.002315024,-0.001671164,0.007403731,1.238122562,0.225664695,0.156432186,-0.08094239,0.532271781,1.442572022,0.026178531,0.000677188,0.024851244,0.027505819,38.6577199
9/9/2015,0.666,-0.2,4,0,0.182121577,0.256744142,0.00292416,0.002317108,-0.001617372,0.007465692,1.261986729,0.228306189,0.153369105,-0.072297256,0.528909634,1.488606127,0.026184222,0.000677336,0.024856644,0.027511801,38.6576521
10/9/2015,0.655,-0.2,4,0,0.178827668,0.263796835,0.002794791,0.002315626,-0.001743836,0.007333418,1.206926749,0.231885916,0.160350893,-0.082401835,0.546173667,1.446115523,0.026150297,0.000676458,0.02482444,0.027476154,38.65770275
11/9/2015,0.618,-0.2,4,0,0.167827111,0.278524009,0.002636903,0.002314099,-0.001898731,0.007172537,1.139494527,0.232212205,0.169694655,-0.100389319,0.564813729,1.368412015,0.026118663,0.000675638,0.024794411,0.027442914,38.6577505
14/9/2015,0.617,-0.2,4,0,0.167531471,0.277977805,0.002656223,0.002315169,-0.001881509,0.007193955,1.147312561,0.230960456,0.168303864,-0.098915117,0.560836029,1.372282556,0.026117773,0.000675616,0.024793565,0.02744198,38.65771473
15/9/2015,0.713,-0.2,4,0,0.196319066,0.254709051,0.002701829,0.002326815,-0.001858728,0.007262385,1.161170621,0.250040175,0.168015566,-0.079270335,0.579350685,1.488196482,0.026235297,0.000678664,0.024905115,0.027565479,38.6572581
16/9/2015,0.729,-0.2,4,0,0.201198613,0.251693897,0.002703377,0.002328364,-0.001860216,0.007266969,1.161062986,0.252954273,0.168329176,-0.076970913,0.582879459,1.50273576,0.026238598,0.00067875,0.024908247,0.027568949,38.65720781
17/9/2015,0.738,-0.2,4,0,0.203953857,0.250521957,0.00268527,0.002329577,-0.001880702,0.007251241,1.152685386,0.255845155,0.169895353,-0.077149736,0.588840047,1.50589849,0.026238285,0.000678743,0.024907948,0.027568621,38.65715386
18/9/2015,0.636,-0.2,4,0,0.173163619,0.273460043,0.002611657,0.002341032,-0.001976766,0.007200081,1.115600721,0.243129489,0.17355565,-0.097039584,0.583298563,1.400873377,0.026354444,0.000681757,0.025018201,0.027690687,38.65667392
21/9/2015,0.656,-0.2,4,0,0.179126666,0.267743056,0.002638831,0.002342544,-0.001952555,0.007230217,1.126480927,0.245857413,0.172083532,-0.09142631,0.583141136,1.428709707,0.026359462,0.000681887,0.025022963,0.027695961,38.65662127
22/9/2015,0.56,-0.2,4,0,0.15082289,0.299764755,0.002477529,0.002350762,-0.002129965,0.007085023,1.053925797,0.235351504,0.182591658,-0.122528146,0.593231153,1.288949925,0.026441624,0.000684019,0.025100947,0.027782302,38.65627136
23/9/2015,0.569,-0.2,4,0,0.153442597,0.29646386,0.002469064,0.002351469,-0.002139815,0.007077943,1.050009239,0.238786698,0.183468699,-0.120811951,0.598385348,1.301511921,0.026441563,0.000684018,0.025100887,0.027782238,38.6562318
24/9/2015,0.548,-0.2,4,0,0.147340588,0.304942516,0.002436015,0.002352567,-0.002175016,0.007047045,1.035471131,0.235383469,0.185557747,-0.128309716,0.599076654,1.268518678,0.026446422,0.000684145,0.025105498,0.027787346,38.65617074
25/9/2015,0.614,-0.2,4,0,0.166645077,0.280806428,0.002505523,0.002358774,-0.002117674,0.00712872,1.062214154,0.249685043,0.182570177,-0.108152505,0.607522591,1.367611327,0.026508123,0.000685745,0.025164062,0.027852184,38.65593092
28/9/2015,0.574,-0.2,4,0,0.154900961,0.293717563,0.002472869,0.002361353,-0.002155384,0.007101121,1.047225186,0.242237596,0.183977747,-0.118358789,0.602833981,1.316667908,0.026528717,0.00068628,0.025183609,0.027873826,38.65582283
29/9/2015,0.556,-0.2,4,0,0.149660775,0.300816926,0.002430366,0.002362082,-0.002199315,0.007060047,1.028908226,0.240674303,0.186921725,-0.125692278,0.607040883,1.287567312,0.026529669,0.000686305,0.02518451,0.027874827,38.65578565
30/9/2015,0.554,-0.2,4,0,0.149080223,0.300168309,0.00249909,0.002360884,-0.002128242,0.007126422,1.058540175,0.234193183,0.180864306,-0.120300857,0.588687222,1.29485573,0.026508827,0.000685765,0.025164726,0.027852927,38.65582393
1/10/2015,0.514,-0.2,4,0,0.137539414,0.318435523,0.00242692,0.002363164,-0.002204881,0.007058722,1.026979132,0.227640887,0.185762077,-0.136452783,0.591734557,1.225443271,0.026527335,0.000686246,0.025182293,0.027872378,38.65571722
2/10/2015,0.465,-0.2,4,0,0.123581062,0.346658362,0.00235893,0.002366791,-0.00227998,0.00699784,0.996678846,0.2157178,0.190846206,-0.158340764,0.589776364,1.130322705,0.02656326,0.000687178,0.025216391,0.02791013,38.65555199
5/10/2015,0.525,-0.2,4,0,0.140699882,0.309559775,0.002546827,0.002369424,-0.002097245,0.007190899,1.074871624,0.224144777,0.177001017,-0.122777216,0.571066769,1.266347399,0.026586813,0.00068779,0.025238746,0.027934881,38.65544905
6/10/2015,0.556,-0.2,4,0,0.149660775,0.295165673,0.002622263,0.002371173,-0.002025236,0.007269763,1.105892666,0.228488971,0.172118769,-0.108863815,0.565841757,1.327507587,0.026597063,0.000688056,0.025248473,0.027945652,38.65538582
7/10/2015,0.569,-0.2,4,0,0.153442597,0.290107675,0.002639469,0.002372356,-0.002010348,0.007289286,1.112594057,0.231004887,0.171109219,-0.104369183,0.566378956,1.350043488,0.026599806,0.000688128,0.025251075,0.027948536,38.65533336
8/10/2015,0.546,-0.2,4,0,0.146761381,0.297997749,0.002632351,0.002373869,-0.002020433,0.007285135,1.108886314,0.225605926,0.171159988,-0.10986765,0.561079503,1.318099685,0.026606249,0.000688296,0.02525719,0.027955309,38.65526433
9/10/2015,0.578,-0.2,4,0,0.156069186,0.287468397,0.002619401,0.002375515,-0.002036609,0.007275411,1.102666476,0.235168809,0.172729892,-0.10338178,0.573719398,1.361482982,0.026614352,0.000688507,0.025264879,0.027963825,38.65519354
12/10/2015,0.544,-0.2,4,0,0.14618251,0.298368594,0.002630437,0.002377357,-0.002029182,0.007290056,1.106454381,0.225803024,0.171230382,-0.109808524,0.561414572,1.318708874,0.026624739,0.000688777,0.025274737,0.027974741,38.6551178
13/10/2015,0.567,-0.2,4,0,0.152859847,0.292792313,0.002535854,0.002374936,-0.00211902,0.007190728,1.067757059,0.238032486,0.178417479,-0.111665773,0.587730746,1.334132099,0.026588271,0.000687831,0.025240121,0.027936421,38.65521075
14/10/2015,0.513,-0.2,4,0,0.137252593,0.314218746,0.002500095,0.002379219,-0.002163174,0.007163365,1.050804996,0.225652428,0.17998428,-0.127116761,0.578421618,1.253734092,0.026628354,0.000688872,0.025278166,0.027978543,38.65501707
15/10/2015,0.524,-0.2,4,0,0.140412154,0.308542803,0.00252848,0.00238002,-0.002136361,0.00719332,1.062377255,0.227251177,0.177982716,-0.121594946,0.5760973,1.276815986,0.02662996,0.000688914,0.025279688,0.027980231,38.65497869
16/10/2015,0.509,-0.2,4,0,0.136106133,0.313384501,0.002576067,0.002379705,-0.002088155,0.007240289,1.082515254,0.21941562,0.174093312,-0.121807271,0.560638511,1.260333427,0.026618348,0.000688614,0.025268666,0.027968031,38.65498445
19/10/2015,0.529,-0.2,4,0,0.141851624,0.305048775,0.002569545,0.002380724,-0.002096674,0.007235765,1.079312376,0.226031902,0.174788605,-0.116553765,0.568617568,1.293172981,0.0266212,0.000688688,0.025271372,0.027971029,38.65494064
20/10/2015,0.592,-0.2,4,0,0.160168752,0.283789586,0.002546328,0.002384056,-0.002126421,0.007219078,1.068065625,0.245703921,0.178828964,-0.104800849,0.596208691,1.373960431,0.026649646,0.000689426,0.025298371,0.028000922,38.65480874
21/10/2015,0.538,-0.2,4,0,0.144447904,0.30375273,0.002418667,0.002385597,-0.002257104,0.007094437,1.013862015,0.24185468,0.187629347,-0.12589884,0.609608199,1.289002408,0.026659705,0.000689688,0.025307916,0.028011494,38.65472465
22/10/2015,0.474,-0.2,4,0,0.126130277,0.334884709,0.002317631,0.002390976,-0.002368682,0.007003945,0.969324314,0.229899107,0.194539715,-0.151398734,0.611196948,1.181759247,0.026715818,0.000691144,0.025361175,0.02807046,38.65447942
23/10/2015,0.475,-0.2,4,0,0.126413925,0.333989024,0.002331561,0.002391142,-0.002355077,0.0070182,0.975082728,0.229130204,0.19318527,-0.149512926,0.607773334,1.186064567,0.026715339,0.000691132,0.02536072,0.028069958,38.65445881
26/10/2015,0.464,-0.2,4,0,0.123298216,0.340173799,0.00235254,0.002390944,-0.002333711,0.007038791,0.983937435,0.222878548,0.190786031,-0.151062073,0.596819169,1.168212089,0.026710563,0.000691009,0.025356187,0.02806494,38.65446081
27/10/2015,0.407,-0.2,4,0,0.107306853,0.38310658,0.002280134,0.002395614,-0.002415268,0.006975537,0.951795536,0.2049677,0.196716169,-0.180595991,0.59053139,1.041946379,0.02676164,0.000692334,0.025404665,0.028118615,38.65423022
28/10/2015,0.412,-0.2,4,0,0.108699417,0.377217405,0.002324554,0.002395279,-0.002370194,0.007019301,0.970472972,0.204136158,0.192762673,-0.173678682,0.581950998,1.059002528,0.026758122,0.000692243,0.025401326,0.028114918,38.65423715
29/10/2015,0.506,-0.2,4,0,0.135247149,0.313210761,0.002523313,0.002408738,-0.002197814,0.00724444,1.047566171,0.228975318,0.179285579,-0.122424418,0.580375053,1.277154128,0.026904704,0.000696045,0.025540456,0.028268952,38.65369113
30/10/2015,0.51,-0.2,4,0,0.136392625,0.31037711,0.0025663,0.002408952,-0.002155247,0.007287847,1.065317908,0.227118109,0.175985777,-0.117814013,0.572050231,1.290548097,0.026900134,0.000695927,0.025536117,0.02826415,38.65367418
2/11/2015,0.535,-0.2,4,0,0.143581728,0.298051612,0.002664307,0.002409195,-0.002057715,0.00738633,1.105891027,0.227709878,0.169444188,-0.10440073,0.559820486,1.343863611,0.026894212,0.000695774,0.025530495,0.028257929,38.65366609
3/11/2015,0.546,-0.2,4,0,0.146761381,0.292191119,0.002731821,0.002409486,-0.001990771,0.007454413,1.133777662,0.226414044,0.165017302,-0.097019869,0.549847957,1.372062449,0.026886936,0.000695586,0.025523587,0.028250284,38.65365666
4/11/2015,0.572,-0.2,4,0,0.15431736,0.283724192,0.002744312,0.002411367,-0.001981967,0.007470591,1.138073039,0.23227305,0.164816616,-0.090767518,0.555313617,1.409281752,0.026896409,0.000695832,0.025532578,0.028260241,38.65358355
5/11/2015,0.58,-0.2,4,0,0.15665381,0.282752825,0.002689208,0.002411373,-0.002037083,0.007415499,1.115218645,0.237649213,0.168748481,-0.093097811,0.568396236,1.408304305,0.026885236,0.000695543,0.025521971,0.028248501,38.653579
6/11/2015,0.666,-0.2,4,0,0.182121577,0.261626707,0.002731375,0.002420956,-0.0020137,0.007476449,1.128221296,0.254672157,0.169724215,-0.077987306,0.587331619,1.500505724,0.026980649,0.000698019,0.025612533,0.028348766,38.65319204
9/11/2015,0.662,-0.2,4,0,0.180922536,0.262252056,0.002733623,0.00242202,-0.002013536,0.007480781,1.128654134,0.253858647,0.169382598,-0.078131245,0.585848539,1.498729209,0.026980793,0.000698023,0.025612667,0.028348919,38.65313588
10/11/2015,0.613,-0.2,4,0,0.166349787,0.272939606,0.002719297,0.002425687,-0.00203505,0.007473645,1.121041971,0.245737679,0.168820189,-0.085149892,0.576625249,1.455617838,0.027010182,0.000698786,0.025640561,0.028379803,38.65298532
11/11/2015,0.589,-0.2,4,0,0.159288858,0.280416937,0.002638332,0.002425818,-0.002116271,0.007392935,1.087605048,0.246365618,0.174016415,-0.094706556,0.587437791,1.415760794,0.027001437,0.000698561,0.025632259,0.028370616,38.65296507
12/11/2015,0.593,-0.2,4,0,0.160462222,0.279353781,0.002629588,0.002426613,-0.002126574,0.00738575,1.083645238,0.248118406,0.174894268,-0.094674359,0.590911171,1.418676603,0.027001047,0.000698551,0.025631887,0.028370207,38.65293734
13/11/2015,0.544,-0.2,4,0,0.14618251,0.294348307,0.002595119,0.002430244,-0.00216816,0.007358398,1.067842654,0.239169769,0.175751849,-0.105303855,0.583643394,1.360837854,0.027032893,0.000699378,0.025662112,0.028403673,38.65276444
16/11/2015,0.518,-0.2,4,0,0.13868752,0.303911285,0.002573036,0.00243173,-0.002193155,0.007339227,1.058109357,0.233789247,0.176439837,-0.112032833,0.579611327,1.32503663,0.027041989,0.000699615,0.025670744,0.028413234,38.6526885
17/11/2015,0.513,-0.2,4,0,0.137252593,0.299698942,0.002803609,0.002411684,-0.001923291,0.007530509,1.162511254,0.213855706,0.158864502,-0.097518717,0.525230129,1.34615162,0.026809689,0.00069359,0.025450253,0.028169125,38.65353399
18/11/2015,0.49,-0.2,4,0,0.130678324,0.306209788,0.002853451,0.002412158,-0.00187438,0.007581281,1.182945045,0.205543036,0.155800974,-0.099826872,0.510912945,1.319266698,0.02680255,0.000693405,0.025443475,0.028161624,38.65350758
19/11/2015,0.454,-0.2,4,0,0.120474153,0.316016333,0.002962368,0.002409785,-0.001760811,0.007685546,1.229307858,0.191274509,0.150191112,-0.10310007,0.485649088,1.273540802,0.026762877,0.000692377,0.025405817,0.028119936,38.6535948
20/11/2015,0.447,-0.2,4,0,0.118502044,0.321506369,0.002917106,0.002410784,-0.00180803,0.007642242,1.210024092,0.190892351,0.152373827,-0.10776035,0.489545053,1.252789634,0.026760558,0.000692318,0.025403614,0.028117502,38.65354231
23/11/2015,0.51,-0.2,4,0,0.136392625,0.294897689,0.002931359,0.002416441,-0.001804865,0.007667583,1.213089544,0.207863589,0.151338414,-0.088759703,0.504486881,1.373501828,0.026809543,0.00069359,0.025450107,0.028168978,38.65331837
24/11/2015,0.477,-0.2,4,0,0.126981462,0.308913714,0.002890224,0.002419091,-0.001851195,0.007631644,1.194756121,0.20149213,0.153468826,-0.09930677,0.50229103,1.312918945,0.026825227,0.000693998,0.025464991,0.028185463,38.65318623
25/11/2015,0.449,-0.2,4,0,0.119065107,0.314574994,0.003013634,0.002415925,-0.00172158,0.007748848,1.247403675,0.18907251,0.147285278,-0.099606634,0.477751654,1.283716291,0.026776362,0.000692731,0.025418608,0.028134115,38.65331127
26/11/2015,0.449,-0.2,4,0,0.119065107,0.310239705,0.003088013,0.002416444,-0.001648216,0.007824243,1.277916623,0.186963054,0.143679228,-0.094648234,0.468574341,1.301253185,0.026766782,0.000692484,0.025409514,0.028124051,38.65329083
27/11/2015,0.423,-0.2,4,0,0.111769901,0.329912112,0.002958723,0.002417379,-0.001779339,0.007696785,1.223938544,0.183441611,0.15006192,-0.110679752,0.477562974,1.222439453,0.026762716,0.00069238,0.025405652,0.02811978,38.65323678
30/11/2015,0.455,-0.2,4,0,0.120756201,0.312010282,0.002999005,0.00242022,-0.001744626,0.007742637,1.239145595,0.191615797,0.147413414,-0.097314494,0.480546088,1.299853197,0.026780502,0.000692842,0.025422531,0.028138472,38.65312185
